Identifier,Title,Start date,End date,Number of deaths,Year,Month,State,Region,BanditScore,TravelRiskScore,RouteAlert
IBD026064,"Bandits Attack, Zamfara",2022-12-26,2022-12-26,4,2024,1,Zamfara,North West,2,8,Avoid Route
IBD026067,"Boko Haram Attack, Borno",2022-12-26,2022-12-26,8,2024,1,Borno,North East,1,8,Avoid Route
IBD026258,"Robbers Kill Drivers, Edo",2022-12-26,2022-12-26,3,2024,1,Edo,South South,0,3,Safe
IBD026068,"Boko Haram Attack, Borno",2022-12-26,2022-12-26,20,2024,1,Borno,North East,1,10,Avoid Route
IBD026018,"Auto Crash, Ebonyi",2022-12-26,2022-12-26,1,2024,1,Ebonyi,South East,0,0,Safe
IBD026008,"Police vs Female Lawyer, Lagos",2022-12-25,2022-12-25,1,2024,1,Lagos,South West,0,0,Safe
IBD026007,"Man vs Lady, Cross River",2022-12-25,2022-12-25,1,2024,1,Cross River,South South,0,0,Safe
IBD026021,"Gunmen Attack, Delta",2022-12-25,2022-12-25,4,2024,1,Delta,South South,2,8,Avoid Route
IBD026005,"Auto Crash, Ogun",2022-12-25,2022-12-25,3,2024,1,Ogun,South West,0,3,Safe
IBD026012,"Auto Crash, Kaduna",2022-12-25,2022-12-25,5,2024,1,Kaduna,North West,0,3,Safe
IBD026020,"Gunmen Attack, Kaduna",2022-12-25,2022-12-25,1,2024,1,Kaduna,North West,2,5,Caution
IBD026031,"Auto Crash, Rivers",2022-12-25,2022-12-25,8,2024,1,Rivers,South South,0,3,Safe
IBD029157,"Robbers vs Jogger, FCT (Abuja)",2022-12-25,2022-12-25,1,2024,1,FCT,North Central,0,0,Safe
IBD026004,"Auto Crash, Bauchi",2022-12-25,2022-12-25,6,2024,1,Bauchi,North East,0,3,Safe
IBD026048,"Assailants Attack, Enugu",2022-12-25,2022-12-28,1,2024,1,Enugu,South East,1,5,Caution
IBD026013,"Kidnappers vs Siblings, Taraba",2022-12-25,2022-12-25,4,2024,1,Taraba,North East,1,8,Avoid Route
IBD026014,"Thief vs Jogger, FCT (Abuja)",2022-12-25,2022-12-25,1,2024,1,FCT,North Central,0,0,Safe
IBD026016,"Boko Haram vs Herders, Borno",2022-12-24,2022-12-24,17,2024,1,Borno,North East,0,5,Caution
IBD025988,"Auto Crash, Anambra",2022-12-24,2022-12-24,2,2024,1,Anambra,South East,0,0,Safe
IBD026011,"Banditry, Kebbi",2022-12-24,2022-12-24,3,2024,1,Kebbi,North West,1,8,Avoid Route
IBD026017,"Auto Crash, Akwa Ibom",2022-12-24,2022-12-24,2,2024,1,Akwa Ibom,South South,0,0,Safe
IBD026006,"Cow Kills Youth, Bayelsa",2022-12-24,2022-12-24,1,2024,1,Bayelsa,South South,0,0,Safe
IBD026119,"Robber, Lagos",2022-12-24,2022-12-24,1,2024,1,Lagos,South West,0,0,Safe
IBD026041,"Police vs Kidnappers, Delta",2022-12-24,2022-12-24,2,2024,1,Delta,South South,1,5,Caution
IBD026137,"Man kill Family Members, Enugu",2022-12-24,2023-01-01,5,2024,1,Enugu,South East,0,3,Safe
IBD026003,"Police vs Robbers, Lagos",2022-12-24,2022-12-24,2,2024,1,Lagos,South West,0,0,Safe
IBD026065,"Mob vs Phone Thief, Delta",2022-12-24,2022-12-24,1,2024,1,Delta,South South,0,0,Safe
IBD026024,"Gunmen Attack, Plateau",2022-12-24,2022-12-24,1,2024,1,Plateau,North Central,2,5,Caution
IBD026221,"Herdsmen Attack, Enugu",2022-12-24,2022-12-24,2,2024,1,Enugu,South East,2,5,Caution
IBD026058,"Found Dead, Anambra",2022-12-23,2022-12-23,1,2024,1,Anambra,South East,0,0,Safe
IBD026062,"Man vs Colleague, FCT (Abuja)",2022-12-23,2022-12-23,1,2024,1,FCT,North Central,0,0,Safe
IBD025998,"Bandits vs Village Head, Niger",2022-12-23,2022-12-23,2,2024,1,Niger,North Central,1,5,Caution
IBD029099,"Bandits Kill Captive, FCT (Abuja)",2022-12-23,2022-12-23,1,2024,1,FCT,North Central,1,5,Caution
IBD025997,"Banditry, Kaduna",2022-12-22,2022-12-22,10,2024,1,Kaduna,North West,1,10,Avoid Route
IBD026001,"Gunmen vs Vigilante, Anambra",2022-12-22,2022-12-22,2,2024,1,Anambra,South East,1,5,Caution
IBD025981,"Auto Crash, Ogun",2022-12-22,2022-12-22,4,2024,1,Ogun,South West,0,3,Safe
IBD026010,"Inferno, FCT (Abuja)",2022-12-22,2022-12-22,3,2024,1,FCT,North Central,0,3,Safe
IBD025993,"Banditry, Niger",2022-12-22,2022-12-22,1,2024,1,Niger,North Central,1,5,Caution
IBD025989,"Army vs Bandits, Kaduna",2022-12-22,2022-12-22,4,2024,1,Kaduna,North West,1,8,Avoid Route
IBD025999,"Boat Mishap, Lagos",2022-12-22,2022-12-22,1,2024,1,Lagos,South West,0,0,Safe
IBD026000,"Army vs Boko Haram, Bornon",2022-12-22,2022-12-22,26,2024,1,Borno,North East,0,5,Caution
IBD025982,"Auto Crash, Lagos",2022-12-22,2022-12-22,1,2024,1,Lagos,South West,0,0,Safe
IBD026027,"Bandits vs Pregnant Woman, Niger",2022-12-22,2022-12-22,1,2024,1,Niger,North Central,1,5,Caution
IBD025994,"Army vs Bandits, Kaduna",2022-12-22,2022-12-22,2,2024,1,Kaduna,North West,1,5,Caution
IBD025992,"Army vs Bandits, Kaduna",2022-12-22,2022-12-22,4,2024,1,Kaduna,North West,1,8,Avoid Route
IBD025984,"Army vs Boko Haram, Borno",2022-12-21,2022-12-27,119,2024,1,Borno,North East,0,5,Caution
IBD025986,"Police vs Bandits, Zamfara",2022-12-21,2022-12-21,12,2024,1,Zamfara,North West,1,10,Avoid Route
IBD026009,"Kidnappers vs Woman, Kogi",2022-12-21,2022-12-21,1,2024,1,Kogi,North Central,1,5,Caution
IBD025975,"Auto Crash, Delta",2022-12-21,2022-12-21,2,2024,1,Delta,South South,0,0,Safe
IBD025969,"Gunmen vs Police, Kogi",2022-12-21,2022-12-21,2,2024,1,Kogi,North Central,1,5,Caution
IBD025972,"Electrocution, Kaduna",2022-12-21,2022-12-21,11,2024,1,Kaduna,North West,0,5,Caution
IBD025976,"Auto Crash, Bauchi",2022-12-21,2022-12-21,6,2024,1,Bauchi,North East,0,3,Safe
IBD025974,"Boat Mishap, Delta",2022-12-20,2022-12-20,3,2024,1,Delta,South South,0,3,Safe
IBD026127,"Assailants vs Man, Bauchi",2022-12-20,2022-12-20,1,2024,1,Bauchi,North East,0,0,Safe
IBD026022,"Found Dead, Lagos",2022-12-20,2022-12-20,3,2024,1,Lagos,South West,0,3,Safe
IBD025967,"Auto Crash, Akwa Ibom",2022-12-19,2022-12-19,1,2024,1,Akwa Ibom,South South,0,0,Safe
IBD025970,"Army vs IPOB/ESN, Ebonyi",2022-12-19,2022-12-19,14,2024,1,Ebonyi,South East,0,5,Caution
IBD025968,"Soldier vs Guest, Lagos",2022-12-19,2022-12-19,2,2024,1,Lagos,South West,0,0,Safe
IBD025962,"Auto Crash, Adamawa",2022-12-19,2022-12-19,8,2024,1,Adamawa,North East,0,3,Safe
IBD025957,"Banditry, Zamfara",2022-12-18,2022-12-19,130,2024,1,Zamfara,North West,1,10,Avoid Route
IBD025947,"Auto Crash, Ondo",2022-12-18,2022-12-18,3,2024,1,Ondo,South West,0,3,Safe
IBD025990,"Banditry, Niger",2022-12-18,2022-12-18,1,2024,1,Niger,North Central,1,5,Caution
IBD025973,"Cult Killing, Akwa Ibom",2022-12-18,2022-12-18,1,2024,1,Akwa Ibom,South South,0,0,Safe
IBD025958,"Bandits Kill 37, Kaduna",2022-12-18,2022-12-18,35,2024,1,Kaduna,North West,1,10,Avoid Route
IBD025961,"Boat Mishap, Kogi",2022-12-18,2022-12-18,40,2024,1,Kogi,North Central,0,5,Caution
IBD025959,"Police vs Kidnappers, Bauchi",2022-12-18,2022-12-18,12,2024,1,Bauchi,North East,1,10,Avoid Route
IBD025965,"Police vs Armed Robbers, Kebbi",2022-12-18,2022-12-18,1,2024,1,Kebbi,North West,0,0,Safe
IBD026104,"Guard, Anambra",2022-12-18,2022-12-18,1,2024,1,Anambra,South East,0,0,Safe
IBD025963,"Police vs Kidnappers, Abia",2022-12-18,2022-12-18,4,2024,1,Abia,South East,1,8,Avoid Route
IBD025944,"Kidnappers vs Businessman, Ondo",2022-12-17,2022-12-17,1,2024,1,Ondo,South West,1,5,Caution
IBD025950,"Fulani Attack, Enugu",2022-12-17,2022-12-18,24,2024,1,Enugu,South East,1,10,Avoid Route
IBD025991,"Fish Farmer, Ogun",2022-12-17,2022-12-17,1,2024,1,Ogun,South West,0,0,Safe
IBD025951,"Auto Crash, Niger",2022-12-17,2022-12-17,14,2024,1,Niger,North Central,0,5,Caution
IBD025946,"Auto Crash, Bauchi",2022-12-17,2022-12-17,1,2024,1,Bauchi,North East,0,0,Safe
IBD025966,"Auto Crash, Kano",2022-12-17,2022-12-17,11,2024,1,Kano,North West,0,5,Caution
IBD025943,"Vigilante vs Bandits, Zamfara",2022-12-17,2022-12-17,15,2024,1,Zamfara,North West,1,10,Avoid Route
IBD025945,"Man vs Friend, Cross River",2022-12-17,2022-12-17,1,2024,1,Cross River,South South,0,0,Safe
IBD025956,"Kidnappers Kill Commissioner, Anambra",2022-12-17,2022-12-17,1,2024,1,Anambra,South East,1,5,Caution
IBD029303,"Kidnappers vs Monarch, Imo",2022-12-17,2022-12-17,1,2024,1,Imo,South East,1,5,Caution
IBD025953,"Inferno, Jigawa",2022-12-16,2022-12-16,3,2024,1,Jigawa,North West,0,3,Safe
IBD025938,"Political Violence, Imo",2022-12-16,2022-12-16,1,2024,1,Imo,South East,0,0,Safe
IBD025949,"Herdsmen vs Farmers, Benue",2022-12-16,2022-12-16,3,2024,1,Benue,North Central,1,8,Avoid Route
IBD025942,"Bandits Kill 20, Zamfara",2022-12-16,2022-12-16,20,2024,1,Zamfara,North West,1,10,Avoid Route
IBD025931,"Train Accident, FCT (Abuja)",2022-12-15,2022-12-15,1,2024,1,FCT,North Central,0,0,Safe
IBD025960,"Police vs Motorcyclist, Lagos",2022-12-15,2022-12-15,1,2024,1,Lagos,South West,0,0,Safe
IBD025940,"Cult Clash, Rivers",2022-12-15,2022-12-15,3,2024,1,Rivers,South South,0,3,Safe
IBD026659,"Cultism, Lagos",2022-12-15,2022-12-15,2,2024,1,Lagos,South West,0,0,Safe
IBD025932,"Auto Crash, Anambra",2022-12-14,2022-12-14,1,2024,1,Anambra,South East,0,0,Safe
IBD025937,"Police vs Gunmen, Ebonyi",2022-12-14,2022-12-14,2,2024,1,Ebonyi,South East,1,5,Caution
IBD025927,"Electrocution, Lagos",2022-12-14,2022-12-14,1,2024,1,Lagos,South West,0,0,Safe
IBD025941,"Man vs Friend, Delta",2022-12-14,2022-12-14,1,2024,1,Delta,South South,0,0,Safe
IBD025923,"Police vs Bandits, Katsina",2022-12-14,2022-12-14,2,2024,1,Katsina,North West,1,5,Caution
IBD025930,"Auto Crash, Borno",2022-12-14,2022-12-14,4,2024,1,Borno,North East,0,3,Safe
IBD025925,"Terrorists Attack, Kaduna",2022-12-14,2022-12-14,4,2024,1,Kaduna,North West,2,8,Avoid Route
IBD025939,"Cult Killing, Osun",2022-12-13,2022-12-13,1,2024,1,Osun,South West,0,0,Safe
IBD025921,"Terrorists Attack, Kaduna",2022-12-13,2022-12-13,3,2024,1,Kaduna,North West,2,8,Avoid Route
IBD025934,"Gunmen Attack, Sokoto",2022-12-13,2022-12-13,6,2024,1,Sokoto,North West,2,8,Avoid Route
IBD025929,"Woman vs Neighbour, Kano",2022-12-13,2022-12-13,1,2024,1,Kano,North West,0,0,Safe
IBD025924,"Police vs Kidnappers, Delta",2022-12-13,2022-12-13,1,2024,1,Delta,South South,1,5,Caution
IBD026524,"Robbers vs Tricycle Rider, Ogun",2022-12-13,2022-12-13,1,2024,1,Ogun,South West,0,0,Safe
IBD025922,"Cult Killing, Akwa Ibom",2022-12-13,2022-12-13,5,2024,1,Akwa Ibom,South South,0,3,Safe
IBD026837,"Banditry, Kaduna",2022-12-13,2022-12-13,2,2024,1,Kaduna,North West,1,5,Caution
IBD025909,"Gunmen vs Police, Imo",2022-12-12,2022-12-12,5,2024,1,Imo,South East,1,8,Avoid Route
IBD025918,"Police vs Bandits, Sokoto",2022-12-12,2022-12-12,1,2024,1,Sokoto,North West,1,5,Caution
IBD025916,"Auto Crash, Kebbi",2022-12-12,2022-12-12,14,2024,1,Kebbi,North West,0,5,Caution
IBD025899,"Gunmen Attack, Ebonyi",2022-12-12,2022-12-12,5,2024,1,Ebonyi,South East,2,8,Avoid Route
IBD025978,"Police vs Kidnappers, Ekiti",2022-12-12,2022-12-12,2,2024,1,Ekiti,South West,1,5,Caution
IBD026059,"Man vs Daughter, Akwa Ibom",2022-12-11,2022-12-11,1,2024,1,Akwa Ibom,South South,0,0,Safe
IBD025910,"Gunmen vs Pregnant Woman, Borno",2022-12-11,2022-12-11,1,2024,1,Borno,North East,1,5,Caution
IBD025903,"Auto Crash, Lagos",2022-12-11,2022-12-11,1,2024,1,Lagos,South West,0,0,Safe
IBD025897,"Assailant vs Lady, Plateau",2022-12-11,2022-12-11,1,2024,1,Plateau,North Central,0,0,Safe
IBD025926,"Policeman vs Man, Rivers",2022-12-11,2022-12-11,1,2024,1,Rivers,South South,0,0,Safe
IBD025912,"NAF vs Bandits, Kaduna",2022-12-11,2022-12-11,28,2024,1,Kaduna,North West,1,10,Avoid Route
IBD025920,"Gunmen vs Man, Ogun",2022-12-11,2022-12-11,1,2024,1,Ogun,South West,1,5,Caution
IBD025907,"Tanker Explosion, Ogun",2022-12-11,2022-12-11,1,2024,1,Ogun,South West,0,0,Safe
IBD025901,"Auto Crash, Kogi",2022-12-10,2022-12-10,6,2024,1,Kogi,North Central,0,3,Safe
IBD025911,"NAF vs Bandits, Kaduna",2022-12-10,2022-12-10,10,2024,1,Kaduna,North West,1,10,Avoid Route
IBD025906,"Bandits vs District Head, Zamfara",2022-12-10,2022-12-10,1,2024,1,Zamfara,North West,1,5,Caution
IBD025900,"Auto Crash, Bauchi",2022-12-10,2022-12-10,6,2024,1,Bauchi,North East,0,3,Safe
IBD025911,"NAF vs Bandits, Kaduna",2022-12-10,2022-12-10,10,2024,1,Kaduna,North West,1,10,Avoid Route
IBD026170,"Police vs Kidnappers, Bauchi",2022-12-10,2022-12-10,4,2024,1,Bauchi,North East,1,8,Avoid Route
IBD025919,"Robber vs Man, Ogun",2022-12-10,2022-12-10,1,2024,1,Ogun,South West,0,0,Safe
IBD025900,"Auto Crash, Bauchi",2022-12-10,2022-12-10,6,2024,1,Bauchi,North East,0,3,Safe
IBD025890,"Gunmen vs Policeman, Imo",2022-12-09,2022-12-09,1,2024,1,Imo,South East,1,5,Caution
IBD025895,"Gunmen Kill 2, Imo",2022-12-09,2022-12-09,2,2024,1,Imo,South East,1,5,Caution
IBD025915,"Gunmen vs Woman, Oyo",2022-12-09,2022-12-09,1,2024,1,Oyo,South West,1,5,Caution
IBD025894,"Gunmen vs Expatriates, Imo",2022-12-09,2022-12-09,2,2024,1,Imo,South East,1,5,Caution
IBD025902,"Gunmen vs 8 Northerners, Imo",2022-12-09,2022-12-09,8,2024,1,Imo,South East,1,8,Avoid Route
IBD025904,"Banditry, Bauchi",2022-12-09,2022-12-10,27,2024,1,Bauchi,North East,1,10,Avoid Route
IBD025898,"Gunmen Kill 2, Enugu",2022-12-09,2022-12-09,2,2024,1,Enugu,South East,1,5,Caution
IBD025893,"Gunmen Kill 4, Imo",2022-12-09,2022-12-09,4,2024,1,Imo,South East,1,8,Avoid Route
IBD025914,"Policewoman vs House Maid, Oyo",2022-12-09,2022-12-09,1,2024,1,Oyo,South West,0,0,Safe
IBD025896,"Police vs IPOB/ESN, Imo",2022-12-09,2022-12-09,10,2024,1,Imo,South East,0,5,Caution
IBD025885,"Army vs IPOB/ESN, Enugu",2022-12-08,2022-12-08,1,2024,1,Enugu,South East,0,0,Safe
IBD025928,"Herdsmen Attack, Kwara",2022-12-08,2022-12-08,1,2024,1,Kwara,North Central,2,5,Caution
IBD025886,"Banditry, Gombe",2022-12-08,2022-12-08,3,2024,1,Gombe,North East,1,8,Avoid Route
IBD025884,"Gunmen Attack, Enugu",2022-12-08,2022-12-08,12,2024,1,Enugu,South East,2,10,Avoid Route
IBD025983,"Auto Crash, Ogun",2022-12-08,2022-12-08,1,2024,1,Ogun,South West,0,0,Safe
IBD025883,"Army vs Bandits, Kaduna",2022-12-07,2022-12-07,9,2024,1,Kaduna,North West,1,8,Avoid Route
IBD025876,"Police vs Man, Lagos",2022-12-07,2022-12-07,1,2024,1,Lagos,South West,0,0,Safe
IBD025878,"Gunmen Attack, FCT (Abuja)",2022-12-06,2022-12-06,1,2024,1,FCT,North Central,2,5,Caution
IBD025870,"Boxer Dies, Delta",2022-12-06,2022-12-06,1,2024,1,Delta,South South,0,0,Safe
IBD025888,"Witchcraft, Bauchi",2022-12-06,2022-12-06,1,2024,1,Bauchi,North East,0,0,Safe
IBD025859,"Auto Crash, Niger",2022-12-06,2022-12-06,7,2024,1,Niger,North Central,0,3,Safe
IBD025880,"Auto Crash, Jigawa",2022-12-06,2022-12-06,3,2024,1,Jigawa,North West,0,3,Safe
IBD025879,"Army vs ISWAP, Borno",2022-12-06,2022-12-06,8,2024,1,Borno,North East,0,3,Safe
IBD025877,"Man vs Wife, Lagos",2022-12-05,2022-12-05,1,2024,1,Lagos,South West,0,0,Safe
IBD025868,"Bandits vs Policemen, Sokoto",2022-12-05,2022-12-05,6,2024,1,Sokoto,North West,1,8,Avoid Route
IBD025867,"Cult Clash, Delta",2022-12-05,2022-12-05,4,2024,1,Delta,South South,0,3,Safe
IBD025872,"Army vs Bandits, Kaduna",2022-12-05,2022-12-05,30,2024,1,Kaduna,North West,1,10,Avoid Route
IBD025874,"Boko Haram vs ISWAP, Borno",2022-12-05,2022-12-05,56,2024,1,Borno,North East,0,5,Caution
IBD025856,"Auto Crash, Anambra",2022-12-05,2022-12-05,2,2024,1,Anambra,South East,0,0,Safe
IBD025881,"Guard vs Employer, Gombe",2022-12-05,2022-12-05,1,2024,1,Gombe,North East,0,0,Safe
IBD025871,"Policeman vs Gunman, Ebonyi",2022-12-05,2022-12-05,3,2024,1,Ebonyi,South East,0,3,Safe
IBD026045,"Witchcraft, Adamawa",2022-12-04,2022-12-04,7,2024,1,Adamawa,North East,0,3,Safe
IBD025865,"Vandals vs Vigilante, Rivers",2022-12-04,2022-12-04,1,2024,1,Rivers,South South,0,0,Safe
IBD025869,"Security Agents vs Tricycle Rider, Plateau",2022-12-04,2022-12-04,1,2024,1,Plateau,North Central,0,0,Safe
IBD025854,"Domestic Violence, Lagos",2022-12-04,2022-12-04,1,2024,1,Lagos,South West,0,0,Safe
IBD025917,"Woman vs Child, Kebbi",2022-12-04,2022-12-04,1,2024,1,Kebbi,North West,0,0,Safe
IBD025855,"Army vs Boko Haram, Borno",2022-12-03,2022-12-03,24,2024,1,Borno,North East,0,5,Caution
IBD025863,"Collapsed Building, Akwa Ibom",2022-12-03,2022-12-03,1,2024,1,Akwa Ibom,South South,0,0,Safe
IBD025853,"Naval Officers vs Police, Lagos",2022-12-03,2022-12-03,1,2024,1,Lagos,South West,0,0,Safe
IBD025857,"Auto Crash, Delta",2022-12-03,2022-12-03,3,2024,1,Delta,South South,0,3,Safe
IBD025860,"Herders vs Farmers, Rivers",2022-12-02,2022-12-02,1,2024,1,Rivers,South South,0,0,Safe
IBD025849,"Farmers vs Herders, Borno",2022-12-02,2022-12-02,8,2024,1,Borno,North East,0,3,Safe
IBD025861,"Robbers, Delta",2022-12-02,2022-12-02,2,2024,1,Delta,South South,0,0,Safe
IBD025851,"Auto Crash, Bauchi",2022-12-02,2022-12-02,5,2024,1,Bauchi,North East,0,3,Safe
IBD025862,"Robbers vs Man, Oyo",2022-12-02,2022-12-02,1,2024,1,Oyo,South West,0,0,Safe
IBD025858,Domestic Violence Jigawa,2022-12-02,2022-12-02,1,2024,1,Jigawa,North West,0,0,Safe
IBD026265,"Work Accident, Lagos",2022-12-02,2022-12-02,1,2024,1,Lagos,South West,0,0,Safe
IBD025852,"Army vs Bandits, Niger",2022-12-02,2022-12-02,20,2024,1,Niger,North Central,1,10,Avoid Route
IBD025882,"Pregnant Girl Dies, Akwa Ibom",2022-12-02,2022-12-02,1,2024,1,Akwa Ibom,South South,0,0,Safe
IBD025847,"Drug Overdose, Bayelsa",2022-12-01,2022-12-01,4,2024,1,Bayelsa,South South,0,3,Safe
IBD025866,"NAF vs Bandits, Kaduna",2022-12-01,2022-12-01,17,2024,1,Kaduna,North West,1,10,Avoid Route
IBD025913,"Scrap Collector vs Man, Lagos",2022-12-01,2022-12-01,1,2024,1,Lagos,South West,0,0,Safe
IBD025840,"Auto Crash, Enugu",2022-12-01,2022-12-01,1,2024,1,Enugu,South East,0,0,Safe
IBD025839,"Auto Crash, Adamawa",2022-12-01,2022-12-01,4,2024,1,Adamawa,North East,0,3,Safe
IBD025964,"Mother vs Son, Oyo",2022-12-01,2022-12-01,1,2024,1,Oyo,South West,0,0,Safe
IBD025837,"Assailants vs Victim, Edo",2022-11-30,2022-11-30,1,2024,1,Edo,South South,0,0,Safe
IBD025846,"Troops vs Terrorist, Zamfara",2022-11-30,2022-11-30,3,2024,1,Zamfara,North West,1,8,Avoid Route
IBD025844,"Bandits Kill 1, Sokoto",2022-11-30,2022-11-30,1,2024,1,Sokoto,North West,1,5,Caution
IBD025843,"Bandits Kill 6, Sokoto",2022-11-30,2022-11-30,6,2024,1,Sokoto,North West,1,8,Avoid Route
IBD025838,"Father vs Daughter, Delta",2022-11-30,2022-11-30,1,2024,1,Delta,South South,0,0,Safe
IBD025842,"Cultism, Lagos",2022-11-30,2022-11-30,1,2024,1,Lagos,South West,0,0,Safe
IBD025828,"Auto Crash, Lagos",2022-11-30,2022-11-30,1,2024,1,Lagos,South West,0,0,Safe
IBD025829,"Gunmen vs Family, Benue",2022-11-30,2022-11-30,3,2024,1,Benue,North Central,1,8,Avoid Route
IBD025845,"Troops vs Terrorist, Katsina",2022-11-30,2022-11-30,20,2024,1,Katsina,North West,1,10,Avoid Route
IBD025850,"Found Dead, Bauchi",2022-11-30,2022-11-30,1,2024,1,Bauchi,North East,0,0,Safe
IBD025826,"Mother vs Daughter, Cross River",2022-11-29,2022-11-29,1,2024,1,Cross River,South South,0,0,Safe
IBD025820,"Kidnap Victim, Katsina",2022-11-29,2022-11-29,1,2024,1,Katsina,North West,1,5,Caution
IBD025835,"Gunmen vs Police, Delta",2022-11-29,2022-11-29,1,2024,1,Delta,South South,1,5,Caution
IBD025834,"Boy vs Girlfriend, Ogun",2022-11-29,2022-11-29,1,2024,1,Ogun,South West,0,0,Safe
IBD025822,"Charm Testing, Enugu",2022-11-29,2022-11-29,1,2024,1,Enugu,South East,0,0,Safe
IBD025836,"Medical Negligence, Rivers",2022-11-29,2022-11-29,1,2024,1,Rivers,South South,0,0,Safe
IBD025819,"Bandits Attack, Katsina",2022-11-29,2022-11-29,2,2024,1,Katsina,North West,2,5,Caution
IBD025830,"Hunters vs Man, Ondo",2022-11-29,2022-11-29,1,2024,1,Ondo,South West,0,0,Safe
IBD025821,"Auto Crash, Bauchi",2022-11-28,2022-11-28,2,2024,1,Bauchi,North East,0,0,Safe
IBD025818,"Political Violence, Kaduna",2022-11-28,2022-11-28,1,2024,1,Kaduna,North West,0,0,Safe
IBD025823,"Assailants vs Musician, Anambra",2022-11-28,2022-11-28,1,2024,1,Anambra,South East,0,0,Safe
IBD025832,"Domestic Violence, Bauchi",2022-11-28,2022-11-28,1,2024,1,Bauchi,North East,0,0,Safe
IBD025833,"Kidnap Victims, Kaduna",2022-11-28,2022-11-28,2,2024,1,Kaduna,North West,1,5,Caution
IBD025817,"Gunmen Attack, Kogi",2022-11-28,2022-11-28,1,2024,1,Kogi,North Central,2,5,Caution
IBD025802,"Auto Crash, Ogun",2022-11-27,2022-11-27,3,2024,1,Ogun,South West,0,3,Safe
IBD025841,"Robbers vs Woman, Kogi",2022-11-27,2022-11-27,1,2024,1,Kogi,North Central,0,0,Safe
IBD025815,"Food Poisoning, Kaduna",2022-11-27,2022-11-27,3,2024,1,Kaduna,North West,0,3,Safe
IBD025808,"Assailants vs Motorcycle Thief, Edo",2022-11-27,2022-11-27,1,2024,1,Edo,South South,0,0,Safe
IBD026002,"Fulani Militia vs Man, Katsina",2022-11-27,2022-11-27,1,2024,1,Katsina,North West,0,0,Safe
IBD026026,"Cult Killing, Ogun",2022-11-27,2022-11-27,1,2024,1,Ogun,South West,0,0,Safe
IBD025825,"NAF vs ISWAP, Borno",2022-11-27,2022-11-27,30,2024,1,Borno,North East,0,5,Caution
IBD025803,"Army vs Bandits, Kaduna",2022-11-26,2022-11-26,4,2024,1,Kaduna,North West,1,8,Avoid Route
IBD025804,"Pirates, Akwa Ibom",2022-11-26,2022-11-26,6,2024,1,Akwa Ibom,South South,0,3,Safe
IBD025799,"Cult Clash, Anambra",2022-11-26,2022-11-26,3,2024,1,Anambra,South East,0,3,Safe
IBD025979,"Lawyer vs Lover, Lagos",2022-11-26,2022-11-26,1,2024,1,Lagos,South West,0,0,Safe
IBD025800,"Gunmen Attack, Ondo",2022-11-26,2022-11-26,2,2024,1,Ondo,South West,2,5,Caution
IBD025824,"Herbalist vs Lotto Operator, Ogun",2022-11-25,2022-11-25,1,2024,1,Ogun,South West,0,0,Safe
IBD025794,"Gunmen Attack, Kaduna",2022-11-25,2022-11-25,11,2024,1,Kaduna,North West,2,10,Avoid Route
IBD025796,"Gunmen Attack, Kaduna",2022-11-25,2022-11-25,2,2024,1,Kaduna,North West,2,5,Caution
IBD025795,"Gunmen Attack, Kaduna",2022-11-25,2022-11-25,2,2024,1,Kaduna,North West,2,5,Caution
IBD025801,"Man vs Boy, Ogun",2022-11-25,2022-11-25,1,2024,1,Ogun,South West,0,0,Safe
IBD025798,"Army vs Boko Haram, Borno",2022-11-24,2022-11-24,5,2024,1,Borno,North East,0,3,Safe
IBD025792,"Auto Crash, Delta",2022-11-24,2022-11-24,2,2024,1,Delta,South South,0,0,Safe
IBD025827,"NAF vs ISWAP, Borno",2022-11-24,2022-11-29,41,2024,1,Borno,North East,0,5,Caution
IBD025789,"Gunmen vs Police, Rivers",2022-11-24,2022-11-24,4,2024,1,Rivers,South South,1,8,Avoid Route
IBD025790,"Banditry, Zamfara",2022-11-23,2022-11-23,19,2024,1,Zamfara,North West,1,10,Avoid Route
IBD025788,"Ritual Killing, Ogun",2022-11-23,2022-11-23,1,2024,1,Ogun,South West,0,0,Safe
IBD025783,"Auto Crash, Lagos",2022-11-23,2022-11-23,1,2024,1,Lagos,South West,0,0,Safe
IBD025805,"Political Crisis, Borno",2022-11-23,2022-11-23,1,2024,1,Borno,North East,0,0,Safe
IBD025778,"Police vs Youths, Osun",2022-11-23,2022-11-23,1,2024,1,Osun,South West,0,0,Safe
IBD025764,"Auto Crash, Bauchi",2022-11-22,2022-11-22,37,2024,1,Bauchi,North East,0,5,Caution
IBD025777,"Gunmen Attack, Plateau",2022-11-22,2022-11-22,8,2024,1,Plateau,North Central,2,8,Avoid Route
IBD025831,"Woman vs Septuagenarian, Ogun",2022-11-22,2022-11-22,1,2024,1,Ogun,South West,0,0,Safe
IBD025765,"Police vs Armed Robbers, Imo",2022-11-22,2022-11-22,1,2024,1,Imo,South East,0,0,Safe
IBD025761,"Auto Crash, FCT (Abuja)",2022-11-22,2022-11-22,17,2024,1,FCT,North Central,0,5,Caution
IBD025763,"Auto Crash, Borno",2022-11-22,2022-11-22,37,2024,1,Borno,North East,0,5,Caution
IBD025766,"Auto Crash, Plateau",2022-11-22,2022-11-22,2,2024,1,Plateau,North Central,0,0,Safe
